Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity,concreteness_diff,concreteness_1,concreteness_2,target
342,BAY,VALLEY,1,3.0,0.0,0.5145238041877747,5.0,580.0,575.0,0
343,BAY,VILLAGE,1,19.0,0.0,0.4442138373851776,4.0,580.0,576.0,0
344,BAY,WOOD,1,67.0,0.0,0.2716494500637054,26.0,580.0,606.0,0
345,BEAM,BOW,1,123.0,0.0,0.3950765430927276,70.0,502.0,572.0,0
346,BEAM,BRIDGE,2,105.0,0.0,0.4415035843849182,121.0,502.0,623.0,1
347,BEAM,COLD,2,211.0,0.0,0.3099412322044372,45.0,502.0,457.0,1
349,BEAM,DOOR,1,180.0,0.0,0.3641534149646759,104.0,502.0,606.0,0
351,BEAM,GRANDFATHER,1,180.0,0.0,0.1919269412755966,63.0,502.0,565.0,0
352,BEAM,GRANDMOTHER,1,186.0,0.0,0.1256958097219467,77.0,502.0,579.0,0
353,BEAM,INSECT,1,111.0,0.0,0.3259883522987366,91.0,502.0,593.0,0
354,BEAM,JUMP,1,172.0,0.0,0.3939872682094574,53.0,502.0,449.0,0
355,BEAM,LATCH,1,8.0,0.0,0.2551513016223907,76.0,502.0,578.0,0
356,BEAM,MEASURE,3,50.0,0.0,0.284707099199295,136.0,502.0,366.0,1
357,BEAM,PILLOW,1,177.0,0.0,0.4330036342144012,111.0,502.0,613.0,0
358,BEAM,POST,10,88.0,0.0,0.285062313079834,31.0,502.0,533.0,1
359,BEAM,SQUARE,1,144.0,0.0,0.3135205805301666,14.0,502.0,516.0,0
360,BEAM,STABLE,1,102.0,0.0,0.3860845565795898,60.0,502.0,562.0,0
362,BEAM,VICTORY,1,17.0,0.0,0.3127501904964447,126.0,502.0,376.0,0
363,BEAM,WILLOW,1,8.0,0.0,0.3755451440811157,87.0,502.0,589.0,0
364,BEAM,WOOD,7,125.0,14.0,0.2135203778743744,104.0,502.0,606.0,1
365,BEAM,WORM,1,141.0,0.0,0.2073252350091934,109.0,502.0,611.0,0
366,BED,BIRD,1,37.0,0.0,0.2787324786186218,33.0,635.0,602.0,0
367,BED,BLANKET,2,42.0,5.0,0.3874059617519378,13.0,635.0,622.0,1
368,BED,BOWL,1,87.0,0.0,0.3004810810089111,60.0,635.0,575.0,0
369,BED,BRAIN,2,178.0,0.0,0.1817585378885269,79.0,635.0,556.0,1
370,BED,BRIDGE,9,120.0,0.0,0.3925186991691589,12.0,635.0,623.0,1
371,BED,CHEEK,1,98.0,0.0,0.3440504074096679,70.0,635.0,565.0,0
372,BED,COPPER,1,259.0,0.0,0.252875953912735,88.0,635.0,547.0,0
373,BED,DOG,1,0.0,0.0,0.3764524459838867,25.0,635.0,610.0,0
374,BED,EGG,1,17.0,0.0,0.3112944364547729,22.0,635.0,613.0,0
375,BED,HIDE,3,87.0,0.0,0.3273329138755798,184.0,635.0,451.0,1
377,BED,IRON,1,112.0,0.0,0.3187286555767059,51.0,635.0,584.0,0
378,BED,ISLAND,1,120.0,0.0,0.2823534905910492,39.0,635.0,596.0,0
379,BED,KNEE,1,62.0,0.0,0.3255882561206817,42.0,635.0,593.0,0
380,BED,MOUSE,1,73.0,0.0,0.319577693939209,11.0,635.0,624.0,0
382,BED,RUG,1,64.0,0.0,0.3964244127273559,24.0,635.0,611.0,0
383,BED,SALT,1,64.0,0.0,0.2621408700942993,41.0,635.0,594.0,0
384,BED,SCHOOL,1,59.0,0.0,0.3550626933574676,62.0,635.0,573.0,0
385,BED,SCRATCH,1,100.0,0.0,0.2795532941818237,112.0,635.0,523.0,0
386,BED,VILLAGE,1,148.0,0.0,0.2174003720283508,59.0,635.0,576.0,0
387,BED,WALK,1,37.0,0.0,0.3752123117446899,183.0,635.0,452.0,0
388,BED,WOUND,1,203.0,0.0,0.4132340848445892,74.0,635.0,561.0,0
389,BEEHIVE,CANOE,1,50.0,0.0,0.3955065310001373,12.0,611.0,623.0,0
390,BEEHIVE,DOOR,1,130.0,0.0,0.4675253033638,5.0,611.0,606.0,0
392,BEEHIVE,HONEY,3,58.0,65.0,0.4734128713607788,0.0,611.0,611.0,1
394,BEEHIVE,PRISONER,1,17.0,0.0,0.3535813689231872,63.0,611.0,548.0,0
395,BEEHIVE,SAP,1,120.0,0.0,0.1040872484445571,71.0,611.0,540.0,0
397,BEGINNING,CAUSE,3,97.0,0.0,0.387357085943222,31.0,318.0,287.0,1
398,BERRY,GRAPE,6,8.0,1.0,0.5076559782028198,38.0,573.0,611.0,1
399,BEVERAGE,COVER,1,78.0,0.0,0.3967810273170471,47.0,549.0,502.0,0
400,BEVERAGE,DRINK,10,0.0,61.0,0.5976930260658264,0.0,549.0,549.0,1
401,BEVERAGE,MONEY,1,36.0,0.0,0.4593981802463531,25.0,549.0,574.0,0
402,BEVERAGE,PEPPER,1,58.0,0.0,0.5506342053413391,42.0,549.0,591.0,0
403,BEVERAGE,PIG,1,22.0,0.0,0.2936294078826904,65.0,549.0,614.0,0
404,BEVERAGE,SAP,8,253.0,0.0,0.170481190085411,9.0,549.0,540.0,1
405,BEVERAGE,SERVANT,1,195.0,0.0,0.4730918705463409,34.0,549.0,515.0,0
406,BEVERAGE,WAIST,1,114.0,0.0,0.6045417189598083,14.0,549.0,563.0,0
407,BEVERAGE,WATER,29,58.0,10.0,0.5036889314651489,67.0,549.0,616.0,1
408,BEVERAGE,WINE,5,192.0,3.0,0.4536649584770202,72.0,549.0,621.0,1
409,BEVERAGE,YEAR,1,58.0,0.0,0.3912856578826904,185.0,549.0,364.0,0
410,BILL,BLAME,1,78.0,0.0,0.5249446034431458,235.0,528.0,293.0,0
411,BILL,TAX,1,63.0,1.0,0.5230312943458557,83.0,528.0,445.0,0
412,BIRD,BITE,2,8.0,0.0,0.4308092296123504,93.0,602.0,509.0,1
413,BIRD,BLOOD,3,47.0,0.0,0.4048150777816772,11.0,602.0,613.0,1
414,BIRD,CATTLE,3,55.0,0.0,0.3917101919651031,2.0,602.0,600.0,1
415,BIRD,CHICKEN,41,44.0,3.0,0.3979617059230804,12.0,602.0,614.0,1
416,BIRD,CROW,1,102.0,1.0,0.4507260024547577,12.0,602.0,590.0,0
417,BIRD,DARKNESS,1,36.0,0.0,0.3620725274085998,183.0,602.0,419.0,0
418,BIRD,DOG,2,37.0,1.0,0.4341875314712524,8.0,602.0,610.0,1
419,BIRD,DUCK,3,42.0,1.0,0.4682255983352661,4.0,602.0,606.0,1
422,BIRD,EGG,1,20.0,3.0,0.3833006918430328,11.0,602.0,613.0,0
423,BIRD,EYE,1,39.0,0.0,0.4223127961158752,32.0,602.0,634.0,0
425,BIRD,FIGHT,2,55.0,0.0,0.4118244051933288,147.0,602.0,455.0,1
427,BIRD,FLESH,2,205.0,0.0,0.4160943329334259,5.0,602.0,597.0,1
428,BIRD,GRANDMOTHER,5,2.0,0.0,0.3163618147373199,23.0,602.0,579.0,1
429,BIRD,HEN,5,13.0,0.0,0.4368487596511841,29.0,602.0,631.0,1
430,BIRD,HOME,1,27.0,0.0,0.443616509437561,63.0,602.0,539.0,0
431,BIRD,INSECT,1,77.0,0.0,0.515406608581543,9.0,602.0,593.0,0
432,BIRD,LIFT,1,105.0,0.0,0.313270628452301,141.0,602.0,461.0,0
433,BIRD,LIGHTNING,1,125.0,0.0,0.3404320180416107,77.0,602.0,525.0,0
435,BIRD,MOTHER,1,62.0,0.0,0.3536623120307922,23.0,602.0,579.0,0
436,BIRD,MOUNTAIN,1,77.0,0.0,0.4333076477050781,14.0,602.0,616.0,0
437,BIRD,OMEN,1,352.0,0.0,0.2758190929889679,283.0,602.0,319.0,0
438,BIRD,POISON,1,158.0,0.0,0.3325729966163635,75.0,602.0,527.0,0
440,BIRD,SALT,4,27.0,0.0,0.2885041534900665,8.0,602.0,594.0,1
442,BIRD,SNAKE,3,83.0,0.0,0.5013214945793152,19.0,602.0,621.0,1
443,BIRD,SONG,3,36.0,9.0,0.4669685959815979,88.0,602.0,514.0,1
444,BIRD,SUN,1,25.0,0.0,0.281678557395935,15.0,602.0,617.0,0
445,BIRD,VOICE,1,69.0,0.0,0.3228852748870849,117.0,602.0,485.0,0
446,BIRD,WASH,1,20.0,0.0,0.2184353917837143,155.0,602.0,447.0,0
447,BIRD,WOOD,2,63.0,0.0,0.27534881234169,4.0,602.0,606.0,1
448,BIRD,YEAR,1,63.0,0.0,0.3050874173641205,238.0,602.0,364.0,0
449,BITE,BLOOD,1,39.0,1.0,0.2684904038906097,104.0,509.0,613.0,0
450,BITE,BOAST,1,164.0,0.0,0.3212924301624298,214.0,509.0,295.0,0
451,BITE,BOX,1,22.0,0.0,0.3377121686935425,88.0,509.0,597.0,0
452,BITE,BURN,2,3.0,0.0,0.3006972074508667,19.0,509.0,490.0,1
454,BITE,CALL,2,11.0,0.0,0.3570708930492401,120.0,509.0,389.0,1
455,BITE,CHOP,2,103.0,0.0,0.1472977101802826,46.0,509.0,555.0,1
458,BITE,COLD,1,31.0,0.0,0.3458003997802734,52.0,509.0,457.0,0
459,BITE,COVER,1,75.0,0.0,0.2997823059558868,7.0,509.0,502.0,0
460,BITE,DOG,2,45.0,19.0,0.3503689765930176,101.0,509.0,610.0,1
461,BITE,DRINK,8,3.0,0.0,0.3695199489593506,40.0,509.0,549.0,1
462,BITE,EDGE,1,94.0,0.0,0.2196666002273559,44.0,509.0,465.0,0
463,BITE,EMBRACE,1,278.0,0.0,0.3843015134334564,60.0,509.0,449.0,0
465,BITE,FIGHT,3,47.0,0.0,0.4200744032859802,54.0,509.0,455.0,1
466,BITE,FINISH,2,86.0,0.0,0.3278416991233825,166.0,509.0,343.0,1
467,BITE,FOREST,1,83.0,0.0,0.2936733365058899,100.0,509.0,609.0,0
468,BITE,FORK,1,11.0,0.0,0.3442836105823517,83.0,509.0,592.0,0
469,BITE,FROG,1,44.0,0.0,0.3388523757457733,110.0,509.0,619.0,0
470,BITE,FRUIT,2,5.0,0.0,0.4091015458106994,103.0,509.0,612.0,1
472,BITE,HARVEST,1,108.0,0.0,0.3352019786834717,26.0,509.0,535.0,0
473,BITE,HEART,3,67.0,0.0,0.3465932309627533,96.0,509.0,605.0,1
475,BITE,HOLD,2,53.0,0.0,0.2623966336250305,93.0,509.0,416.0,1
477,BITE,ICE,1,47.0,0.0,0.1195444837212562,112.0,509.0,621.0,0
478,BITE,INCREASE,1,205.0,0.0,0.3621329665184021,194.0,509.0,315.0,0
479,BITE,JAW,1,147.0,3.0,0.237970694899559,108.0,509.0,617.0,0
480,BITE,JUMP,1,8.0,0.0,0.3508720099925995,60.0,509.0,449.0,0
481,BITE,KICK,1,14.0,0.0,0.3910309672355652,24.0,509.0,485.0,0
482,BITE,LOOK,1,11.0,0.0,0.3138502240180969,133.0,509.0,376.0,0
483,BITE,MEDICINE,1,97.0,0.0,0.3933032155036926,8.0,509.0,517.0,0
485,BITE,PILLOW,1,3.0,0.0,0.4247307181358337,104.0,509.0,613.0,0
486,BITE,POUND,1,94.0,0.0,0.2824643850326538,6.0,509.0,515.0,0
488,BITE,REFUSE,1,180.0,0.0,0.2267486602067947,83.0,509.0,426.0,0
489,BITE,REPAIR,1,161.0,0.0,0.3584741652011871,115.0,509.0,394.0,0
490,BITE,SCRATCH,2,55.0,1.0,0.1929744929075241,14.0,509.0,523.0,1
491,BITE,SHIVER,1,94.0,0.0,0.3318727314472198,54.0,509.0,455.0,0
492,BITE,SHOP,1,22.0,0.0,0.4054065644741058,40.0,509.0,549.0,0
493,BITE,SLAVE,2,172.0,0.0,0.3263182938098907,30.0,509.0,539.0,1
494,BITE,SPLIT,2,167.0,0.0,0.3406279683113098,92.0,509.0,417.0,1
495,BITE,STING,8,47.0,2.0,0.3114940822124481,0.0,509.0,509.0,1
496,BITE,STOVE,1,83.0,0.0,0.4228227734565735,82.0,509.0,591.0,0
497,BITE,STRAIN,1,208.0,0.0,0.3965824544429779,171.0,509.0,338.0,0
498,BITE,SUN,2,33.0,0.0,0.2769143879413605,108.0,509.0,617.0,1
499,BITE,SWEEP,1,67.0,0.0,0.3861506581306457,33.0,509.0,476.0,0
500,BITE,SWELL,1,214.0,0.0,0.4318514466285705,98.0,509.0,411.0,0
502,BITE,THROW,1,50.0,0.0,0.3721826672554016,109.0,509.0,400.0,0
503,BITE,TRY,3,15.0,0.0,0.3350682258605957,249.0,509.0,260.0,1
504,BITE,TURN,1,19.0,0.0,0.3464584350585937,150.0,509.0,359.0,0
506,BITE,VILLAGE,6,103.0,0.0,0.2994269132614136,67.0,509.0,576.0,1
507,BITE,WALK,4,8.0,0.0,0.3248597979545593,57.0,509.0,452.0,1
508,BITE,WASH,4,28.0,0.0,0.2015159428119659,62.0,509.0,447.0,1
509,BITE,YEAR,9,55.0,0.0,0.3046512007713318,145.0,509.0,364.0,1
510,BLAME,CAUSE,1,80.0,2.0,0.5014296174049377,6.0,293.0,287.0,0
511,BLAME,CRIME,2,55.0,0.0,0.3972353339195251,94.0,293.0,387.0,1
512,BLAME,CURSE,1,122.0,1.0,0.6596564650535583,70.0,293.0,363.0,0
513,BLAME,GUESS,1,36.0,0.0,0.3561538457870483,46.0,293.0,247.0,0
515,BLAME,PUNISHMENT,2,14.0,1.0,0.6385364532470703,65.0,293.0,358.0,1
516,BLAME,REGRET,1,100.0,0.0,0.7229410409927368,33.0,293.0,260.0,0
517,BLAME,SHAME,1,39.0,16.0,0.6551178693771362,6.0,293.0,287.0,0
518,BLAME,SUSPECT,2,144.0,0.0,0.5223941206932068,86.0,293.0,379.0,1
519,BLAME,THROW,1,64.0,0.0,0.639112114906311,107.0,293.0,400.0,0
520,BLAME,WRONG,1,84.0,5.0,0.6356143355369568,10.0,293.0,303.0,0
521,BLANKET,CLOTHES,2,17.0,0.0,0.6448091268539429,22.0,622.0,600.0,1
522,BLANKET,COAT,2,14.0,0.0,0.4934916198253631,21.0,622.0,601.0,1
523,BLANKET,COVER,1,78.0,21.0,0.5582436919212341,120.0,622.0,502.0,0
524,BLANKET,DEER,2,70.0,0.0,0.4039235413074493,9.0,622.0,631.0,1
525,BLANKET,RUG,17,22.0,0.0,0.3715879619121551,11.0,622.0,611.0,1
526,BLANKET,VEIL,1,203.0,0.0,0.4602701067924499,62.0,622.0,560.0,0
527,BLANKET,WOOL,1,36.0,7.0,0.4260026216506958,14.0,622.0,608.0,0
528,BLANKET,WOUND,2,161.0,0.0,0.6528115272521973,61.0,622.0,561.0,1
529,BLOOD,BODY,1,14.0,2.0,0.4048017263412475,45.0,613.0,568.0,0
530,BLOOD,CHOP,1,64.0,0.0,0.2296347767114639,58.0,613.0,555.0,0
531,BLOOD,CLAY,1,105.0,0.0,0.3863784074783325,7.0,613.0,606.0,0
532,BLOOD,COTTON,1,53.0,0.0,0.3863357305526733,5.0,613.0,608.0,0
533,BLOOD,DANGER,1,47.0,0.0,0.4340365827083587,275.0,613.0,338.0,0
534,BLOOD,DOG,2,84.0,0.0,0.4640505015850067,3.0,613.0,610.0,1
535,BLOOD,DOOR,1,39.0,0.0,0.4540288746356964,7.0,613.0,606.0,0
536,BLOOD,EDGE,1,55.0,0.0,0.2084752321243286,148.0,613.0,465.0,0
537,BLOOD,ESCAPE,1,100.0,0.0,0.4976312518119812,272.0,613.0,341.0,0
539,BLOOD,FRUIT,2,34.0,0.0,0.3610475659370422,1.0,613.0,612.0,1
540,BLOOD,GROUND,1,5.0,0.0,0.5028818249702454,55.0,613.0,558.0,0
541,BLOOD,HEAD,2,72.0,0.0,0.4556744992733001,10.0,613.0,603.0,1
542,BLOOD,HEART,4,28.0,1.0,0.4958761930465698,8.0,613.0,605.0,1
543,BLOOD,HILL,1,3.0,0.0,0.3575983941555023,25.0,613.0,588.0,0
544,BLOOD,HOLD,1,14.0,0.0,0.3118558824062347,197.0,613.0,416.0,0
545,BLOOD,HUNGER,1,22.0,0.0,0.5062718987464905,203.0,613.0,410.0,0
546,BLOOD,INSECT,1,30.0,0.0,0.5271454453468323,20.0,613.0,593.0,0
547,BLOOD,IRON,1,28.0,2.0,0.4201156497001648,29.0,613.0,584.0,0
548,BLOOD,LAW,1,130.0,0.0,0.466044932603836,264.0,613.0,349.0,0
549,BLOOD,LIVER,12,100.0,0.0,0.5605223178863525,4.0,613.0,617.0,1
550,BLOOD,LOCK,1,75.0,0.0,0.3442187011241913,48.0,613.0,565.0,0
551,BLOOD,MOTHER,1,109.0,0.0,0.3860312402248382,34.0,613.0,579.0,0
552,BLOOD,MURDER,2,128.0,2.0,0.498194932937622,168.0,613.0,445.0,1
554,BLOOD,NIGHT,22,31.0,0.0,0.5564954876899719,117.0,613.0,496.0,1
555,BLOOD,NUMBER,1,14.0,0.0,0.4290481507778168,218.0,613.0,395.0,0
556,BLOOD,OATH,1,155.0,0.0,0.2755527794361114,282.0,613.0,331.0,0
557,BLOOD,OTTER,1,130.0,0.0,0.334749311208725,18.0,613.0,631.0,0
558,BLOOD,PIG,1,20.0,0.0,0.3374952673912048,1.0,613.0,614.0,0
560,BLOOD,REFUSE,1,141.0,0.0,0.3933818638324737,187.0,613.0,426.0,0
561,BLOOD,SALT,4,20.0,0.0,0.3082290291786194,19.0,613.0,594.0,1
562,BLOOD,SAP,28,211.0,0.0,-0.0294849071651697,73.0,613.0,540.0,1
564,BLOOD,SONG,2,11.0,0.0,0.4388350546360016,99.0,613.0,514.0,1
565,BLOOD,STRAIN,1,169.0,0.0,0.5175763368606567,275.0,613.0,338.0,0
566,BLOOD,STRENGTH,1,72.0,1.0,0.4662675559520721,274.0,613.0,339.0,0
567,BLOOD,SUN,1,72.0,0.0,0.3343464434146881,4.0,613.0,617.0,0
568,BLOOD,SWEEP,2,28.0,0.0,0.3744222521781921,137.0,613.0,476.0,1
570,BLOOD,WALK,3,47.0,0.0,0.4704058468341827,161.0,613.0,452.0,1
571,BLOOD,WASH,2,67.0,0.0,0.2952037751674652,166.0,613.0,447.0,1
572,BLOOD,WATER,6,100.0,3.0,0.5499504208564758,3.0,613.0,616.0,1
573,BLOOD,WOMAN,2,5.0,0.0,0.3739185631275177,33.0,613.0,580.0,1
574,BLOOD,WOOD,1,16.0,0.0,0.2830370664596557,7.0,613.0,606.0,0
575,BLOOD,WRONG,1,9.0,0.0,0.3767530620098114,310.0,613.0,303.0,0
576,BLOOD,YEAR,10,16.0,0.0,0.3869993090629577,249.0,613.0,364.0,1
578,BOAST,COVER,1,89.0,0.0,0.4146666824817657,207.0,295.0,502.0,0
579,BOAST,DECEIT,1,141.0,0.0,0.4511038959026336,38.0,295.0,257.0,0
580,BOAST,EMBRACE,1,114.0,0.0,0.3977170288562774,154.0,295.0,449.0,0
582,BOAST,FIGHT,1,117.0,0.0,0.4122335612773895,160.0,295.0,455.0,0
585,BOAST,HOLD,1,111.0,0.0,0.2925127148628235,121.0,295.0,416.0,0
586,BOAST,INCREASE,1,41.0,0.0,0.522899866104126,20.0,295.0,315.0,0
587,BOAST,JUMP,1,156.0,0.0,0.4560430347919464,154.0,295.0,449.0,0
588,BOAST,LIFT,1,67.0,0.0,0.4269246160984039,166.0,295.0,461.0,0
589,BOAST,LOOK,1,153.0,0.0,0.3607217073440552,81.0,295.0,376.0,0
590,BOAST,MALE,1,5.0,0.0,0.2472334057092666,269.0,295.0,564.0,0
591,BOAST,ORDER,1,34.0,0.0,0.305383026599884,49.0,295.0,344.0,0
592,BOAST,REFUSE,1,16.0,0.0,0.3414002060890198,131.0,295.0,426.0,0
593,BOAST,REPAIR,1,3.0,0.0,0.4321229159832001,99.0,295.0,394.0,0
594,BOAST,SCRATCH,1,109.0,0.0,0.2158845067024231,228.0,295.0,523.0,0
595,BOAST,SHIVER,4,70.0,0.0,0.2188759297132492,160.0,295.0,455.0,1
596,BOAST,SPLIT,1,3.0,0.0,0.4467078745365143,122.0,295.0,417.0,0
597,BOAST,STRAIN,1,44.0,0.0,0.4494233727455139,43.0,295.0,338.0,0
598,BOAST,SWEEP,1,97.0,0.0,0.470117837190628,181.0,295.0,476.0,0
599,BOAST,SWELL,1,50.0,0.0,0.418866366147995,116.0,295.0,411.0,0
600,BOAST,THROW,1,114.0,0.0,0.4174258410930633,105.0,295.0,400.0,0
601,BOAST,TRY,1,149.0,0.0,0.311399757862091,35.0,295.0,260.0,0
602,BOAST,TURN,1,145.0,0.0,0.4095098078250885,64.0,295.0,359.0,0
604,BOAST,WALK,1,172.0,0.0,0.2845049798488617,157.0,295.0,452.0,0
605,BOAST,WASH,1,192.0,0.0,0.2695943713188171,152.0,295.0,447.0,0
606,BODY,BUNCH,1,50.0,0.0,0.4118746221065521,116.0,568.0,452.0,0
608,BODY,BUTTER,1,61.0,0.0,0.42075115442276,50.0,568.0,618.0,0
609,BODY,CLOTHES,1,73.0,2.0,0.4930373728275299,32.0,568.0,600.0,0
610,BODY,DOG,1,98.0,0.0,0.4261963367462158,42.0,568.0,610.0,0
611,BODY,DRINK,3,56.0,0.0,0.3771356046199798,19.0,568.0,549.0,1
612,BODY,EDGE,1,41.0,0.0,0.1751780062913894,103.0,568.0,465.0,0
613,BODY,FAMILY,1,13.0,0.0,0.4360055327415466,43.0,568.0,525.0,0
615,BODY,FEVER,1,91.0,0.0,0.4198542535305023,76.0,568.0,492.0,0
616,BODY,FLESH,74,144.0,4.0,0.492731511592865,29.0,568.0,597.0,1
617,BODY,FRUIT,1,48.0,0.0,0.4274921715259552,44.0,568.0,612.0,0
618,BODY,HEAD,1,86.0,4.0,0.4575376212596893,35.0,568.0,603.0,0
620,BODY,HUNTER,1,75.0,0.0,0.3593745231628418,33.0,568.0,535.0,0
622,BODY,MOTHER,1,123.0,0.0,0.4080202579498291,11.0,568.0,579.0,0
623,BODY,NOSE,3,61.0,0.0,0.4308308362960815,60.0,568.0,628.0,1
624,BODY,PART,1,47.0,2.0,0.3510135412216186,229.0,568.0,339.0,0
625,BODY,PEOPLE,1,14.0,0.0,0.3539150953292846,28.0,568.0,540.0,0
626,BODY,POT,1,50.0,0.0,0.3523029685020447,16.0,568.0,584.0,0
627,BODY,ROAD,2,61.0,0.0,0.3786016702651977,15.0,568.0,583.0,1
628,BODY,ROPE,1,14.0,0.0,0.3860482275485992,40.0,568.0,608.0,0
629,BODY,SALT,1,34.0,0.0,0.2652565240859985,26.0,568.0,594.0,0
630,BODY,SELF,2,61.0,1.0,0.3981102108955383,109.0,568.0,459.0,1
631,BODY,SHOULDER,1,3.0,0.0,0.4617660939693451,21.0,568.0,589.0,0
632,BODY,SPIRIT,1,122.0,3.0,0.2365409433841705,272.0,568.0,296.0,0
633,BODY,STATUE,1,139.0,0.0,0.4597654342651367,32.0,568.0,600.0,0
634,BODY,SUN,1,86.0,0.0,0.2925678491592407,49.0,568.0,617.0,0
635,BODY,WAIST,3,58.0,0.0,0.4768266975879669,5.0,568.0,563.0,1
636,BODY,WASH,1,81.0,2.0,0.323097676038742,121.0,568.0,447.0,0
637,BODY,WHOLE,3,22.0,1.0,0.4228309094905853,244.0,568.0,324.0,1
638,BODY,WOOL,1,20.0,0.0,0.3479098379611969,40.0,568.0,608.0,0
639,BODY,YEAR,1,2.0,0.0,0.3410317897796631,204.0,568.0,364.0,0
652,BOOK,DEW,1,117.0,0.0,0.1634854078292846,31.0,609.0,578.0,0
653,BOOK,DUCK,1,50.0,0.0,0.4896343350410461,3.0,609.0,606.0,0
654,BOOK,LETTER,38,42.0,0.0,0.3276099264621734,32.0,609.0,577.0,1
655,BOOK,LOOK,1,11.0,1.0,0.4914772808551788,233.0,609.0,376.0,0
656,BOOK,MARKET,1,114.0,0.0,0.4717129170894623,58.0,609.0,551.0,0
657,BOOK,MONEY,1,33.0,0.0,0.5393391251564026,35.0,609.0,574.0,0
658,BOOK,NEWSPAPER,2,78.0,0.0,0.4847555458545685,33.0,609.0,576.0,1
659,BOOK,PAPER,67,15.0,9.0,0.5357081294059753,10.0,609.0,599.0,1
660,BOOK,ROOM,1,30.0,0.0,0.5372772216796875,43.0,609.0,566.0,0
661,BOOK,SALT,1,19.0,0.0,0.3403304517269134,15.0,609.0,594.0,0
662,BOOK,SNAKE,1,75.0,0.0,0.5238853096961975,12.0,609.0,621.0,0
663,BOOK,SWALLOW,1,94.0,0.0,0.5479146838188171,62.0,609.0,547.0,0
664,BOOT,BUNCH,2,66.0,0.0,0.3790620565414428,143.0,595.0,452.0,1
665,BOOT,ELECTION,1,277.0,0.0,0.2531422674655914,252.0,595.0,343.0,0
666,BOOT,ICE,1,10.0,0.0,0.0935389101505279,26.0,595.0,621.0,0
667,BOOT,POUND,1,57.0,0.0,0.3836450576782226,80.0,595.0,515.0,0
668,BOOT,STATUE,1,155.0,0.0,0.386053055524826,5.0,595.0,600.0,0
669,BORDER,BOUNDARY,13,55.0,11.0,0.5896020531654358,33.0,444.0,411.0,1
670,BORDER,EDGE,4,109.0,24.0,0.1539033055305481,21.0,444.0,465.0,1
671,BORDER,LINE,1,142.0,19.0,0.3964788019657135,33.0,444.0,477.0,0
672,BORDER,MOUSE,1,175.0,0.0,0.41313037276268,180.0,444.0,624.0,0
673,BORDER,PIG,1,184.0,0.0,0.2861068546772003,170.0,444.0,614.0,0
674,BORDER,WOOD,1,148.0,0.0,0.2767186760902405,162.0,444.0,606.0,0
675,BOUNDARY,CHICKEN,1,222.0,0.0,0.5946487784385681,203.0,411.0,614.0,0
676,BOUNDARY,COUNTRY,4,143.0,10.0,0.52906334400177,54.0,411.0,465.0,1
677,BOUNDARY,EDGE,22,164.0,25.0,0.3173169791698456,54.0,411.0,465.0,1
678,BOUNDARY,ELEPHANT,1,250.0,0.0,0.672380268573761,217.0,411.0,628.0,0
679,BOUNDARY,LINE,1,197.0,27.0,0.5136072039604187,66.0,411.0,477.0,0
680,BOUNDARY,PAINTING,1,214.0,0.0,0.5686733722686768,204.0,411.0,615.0,0
681,BOUNDARY,PART,1,158.0,0.0,0.4891334474086761,72.0,411.0,339.0,0
682,BOUNDARY,PIG,1,239.0,0.0,0.4090942740440368,203.0,411.0,614.0,0
683,BOUNDARY,PITY,1,119.0,0.0,0.5182995796203613,108.0,411.0,303.0,0
684,BOUNDARY,PORT,1,100.0,0.0,0.455929696559906,120.0,411.0,531.0,0
685,BOUNDARY,YEAR,2,203.0,0.0,0.4561191201210022,47.0,411.0,364.0,1
686,BOW,BRANCH,1,32.0,1.0,0.4289087653160095,11.0,572.0,583.0,0
688,BOW,CHEEK,1,4.0,0.0,0.4148716628551483,7.0,572.0,565.0,0
689,BOW,CIRCLE,2,57.0,0.0,0.2996126115322113,57.0,572.0,515.0,1
690,BOW,DEER,1,10.0,0.0,0.4262024164199829,59.0,572.0,631.0,0
691,BOW,DOOR,1,57.0,0.0,0.2916423678398132,34.0,572.0,606.0,0
692,BOW,DRINK,2,60.0,0.0,0.2706751823425293,23.0,572.0,549.0,1
693,BOW,ELEPHANT,1,49.0,0.0,0.4117542207241058,56.0,572.0,628.0,0
694,BOW,ENEMY,1,96.0,0.0,0.4035939574241638,138.0,572.0,434.0,0
695,BOW,EXCHANGE,1,172.0,0.0,0.403790146112442,216.0,572.0,356.0,0
696,BOW,FACE,8,105.0,0.0,0.389554888010025,27.0,572.0,599.0,1
698,BOW,FOREST,1,26.0,0.0,0.4059394001960754,37.0,572.0,609.0,0
699,BOW,FROG,2,13.0,0.0,0.3875828087329864,47.0,572.0,619.0,1
700,BOW,GRANDFATHER,1,57.0,0.0,0.2510920166969299,7.0,572.0,565.0,0
701,BOW,GUN,3,43.0,0.0,0.4131749868392944,40.0,572.0,612.0,1
702,BOW,HEN,1,52.0,0.0,0.4201673567295074,59.0,572.0,631.0,0
703,BOW,KICK,1,43.0,0.0,0.3755175471305847,87.0,572.0,485.0,0
704,BOW,LINE,1,4.0,0.0,0.3507883250713348,95.0,572.0,477.0,0
706,BOW,NOSE,2,65.0,0.0,0.3805938959121704,56.0,572.0,628.0,1
